Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
1,10000,7,7,3,63.80952381,52.94988597,63.80952381,43.89595034,39.90862671,48.76847291,33.79121338,135.5973586,0,0,0,0,0,0,0,0
1000,1000,14,14,3,63.80952381,52.83715319,64.76190476,49.330493,45.95973916,53.23481117,40.46358284,135.0020188,0,0,0,0,0,0,0,0
10000,0.001,21,21,3,63.80952381,56.2358357,64.28571429,54.89385167,47.30339748,65.38587849,46.23684318,131.6160912,0,0,0,0,0,0,0,0
0.1,10,7,7,3,63.33333333,52.25049199,66.66666667,49.83994878,48.61067749,51.13300493,41.52034984,135.0051417,0,0,0,0,0,0,0,0
1,100000,7,7,3,63.33333333,52.60663761,63.33333333,43.41312968,39.26673751,48.53858785,33.15921973,136.7487108,0,0,0,0,0,0,0,0
0.01,0.1,14,14,3,62.85714286,49.98570043,63.80952381,46.46713977,43.81728251,49.45812808,37.23082729,142.6297575,0,0,0,0,0,0,0,0
10000,0.01,14,14,3,62.85714286,59.34333408,64.28571429,56.33995888,48.35294118,67.48768473,47.91985323,123.3882986,0,0,0,0,0,0,0,0
10,1000,7,7,3,62.38095238,54.93937581,64.76190476,44.54392837,38.80087741,52.28243021,34.03632924,132.0335565,0,0,0,0,0,0,0,0
1000,100,21,21,3,62.38095238,54.44369644,63.33333333,50.17943517,47.80023781,52.80788177,41.68515575,129.7797564,0,0,0,0,0,0,0,0
10000,0.001,14,14,3,61.9047619,59.08860946,63.80952381,54.99731327,46.53330302,67.22495895,46.16938863,125.1513458,0,0,0,0,0,0,0,0
0.01,10,7,7,3,61.42857143,50.30364593,63.80952381,47.33581165,44.79624743,50.18062397,38.28736584,141.7128622,0,0,0,0,0,0,0,0
10,10000,7,7,3,60.95238095,54.76696062,64.28571429,44.24851908,38.11105838,52.74220033,33.54204659,133.0715578,0,0,0,0,0,0,0,0
10,100000,7,7,3,60.95238095,54.76696062,64.28571429,44.24851908,38.11105838,52.74220033,33.54204659,133.0715578,0,0,0,0,0,0,0,0
10,10000,14,14,3,60.95238095,53.0834613,63.80952381,43.74310915,37.68701021,52.1182266,32.94342535,137.5677918,0,0,0,0,0,0,0,0
10,100000,14,14,3,60.95238095,53.0834613,63.80952381,43.74310915,37.68701021,52.1182266,32.94342535,137.5677918,0,0,0,0,0,0,0,0
1000,10,21,21,3,60.95238095,52.07638342,61.9047619,47.24730556,42.44962052,53.26765189,37.6122488,139.7281764,0,0,0,0,0,0,0,0
10000,1,21,21,3,60.95238095,56.85061504,62.85714286,54.11374931,46.67778042,64.36781609,45.31750067,129.1399841,0,0,0,0,0,0,0,0
10000,10000,21,21,3,60.95238095,52.55681624,61.9047619,48.14348647,46.20960435,50.24630542,39.38009409,134.6724584,0,0,0,0,0,0,0,0
0.01,0.1,7,7,3,60.47619048,47.10236563,64.76190476,47.20918945,46.52423469,47.91461412,38.55826571,149.0219036,0,0,0,0,0,0,0,0
100,1,7,7,3,60.47619048,52.19639555,60.47619048,47.11204946,43.55828221,51.29720854,37.77327444,137.3770667,0,0,0,0,0,0,0,0
10000,0.1,7,7,3,60.47619048,50.4296307,60.95238095,50.78947368,45.77075099,57.04433498,41.83356071,144.2935576,0,0,0,0,0,0,0,0
1,10000,14,14,3,60.47619048,54.83716803,63.80952381,42.84619315,35.06167677,55.07389163,31.17622207,135.5602823,0,0,0,0,0,0,0,0
1,100000,14,14,3,60.47619048,54.83716803,63.80952381,42.84619315,35.06167677,55.07389163,31.17622207,135.5602823,0,0,0,0,0,0,0,0
1000,100000,14,14,3,60.47619048,50.24032625,60.95238095,45.76191225,43.90464695,47.78325123,36.59140109,141.1195636,0,0,0,0,0,0,0,0
10000,1,14,14,3,60.47619048,52.39412901,61.42857143,51.69162507,44.73242141,61.21510673,42.46655004,141.4468384,0,0,0,0,0,0,0,0
10000,0.0001,21,21,3,60.47619048,54.60181748,62.85714286,52.40570438,44.10049349,64.56486043,43.0085456,136.9661084,0,0,0,0,0,0,0,0
1,1000,7,7,3,60,52.12919271,62.85714286,41.63265306,35.54006969,50.24630542,30.30409029,140.5331143,0,0,0,0,0,0,0,0
