Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy,std1,std2,std3,std4,std5,std6,std7,std8
10000,1000,7,7,3,42.80868385,33.57056997,76.74355495,43.45104473,66.15622758,32.4339445,24.27609318,107.1590347,4.996254622,1.732676844,0.798764849,3.250274495,4.017563763,3.142977432,3.626443027,4.414967726
10000,10000,7,7,3,42.87652646,34.82629223,76.96065129,43.82695368,68.29094716,32.35058647,25.32720981,103.683118,3.563441402,1.568846744,1.514712669,2.412289061,3.619768791,2.487035787,2.611492152,4.725756427
10000,100000,7,7,3,42.59158752,34.81741074,76.8046133,43.69806453,68.60853109,32.15715187,25.35674196,103.4872452,4.385266324,1.656579723,1.68819219,2.20977957,2.453543504,2.612162023,1.634758197,4.483123086
100000,1.00E-05,7,7,3,51.35006784,34.11792712,76.41112619,49.65287293,67.71244767,39.20014052,29.81606313,109.7878267,1.525226901,1.270859118,0.40078848,1.279543602,1.710713259,1.059777614,1.752468308,2.648902999
100000,0.0001,7,7,3,51.02442334,34.0948656,76.41112619,49.52667517,67.52674228,39.10497663,29.63297045,109.8604976,1.672059881,1.140122546,0.377121903,1.201307074,1.693748186,0.969002525,1.679346808,2.399939413
100000,0.001,7,7,3,51.43826323,34.26970945,76.47218453,49.87508647,68.04086648,39.36714336,30.14027184,109.4532897,1.849891462,1.473371753,0.4531877,1.605694613,1.966941729,1.367573309,2.140641604,3.033280059
100000,0.01,7,7,3,50.82767978,34.13647924,76.41791045,49.41066067,67.59976084,38.93732853,29.57123959,109.6343155,1.824841374,1.250148337,0.513894984,1.424458051,1.713837856,1.244223281,1.874078769,2.622204043
100000,0.1,7,7,3,50.82089552,33.98063956,76.36363636,49.3441516,67.13085163,39.01468803,29.32009822,110.1968355,2.365633584,1.895237292,0.510900814,1.766528726,2.28465649,1.523850034,2.373447763,3.852302781
100000,1,7,7,3,50.50881954,34.13639275,76.58751696,49.5391018,67.35000494,39.22776721,29.52748994,110.1898438,1.82804736,1.670855548,0.585747114,1.331069734,3.064893175,1.47381681,1.950124679,4.164950015
100000,10,7,7,3,50.86838535,34.23029049,76.76390773,49.44407853,66.6962581,39.28870843,29.22117548,110.0723081,1.798874106,1.4071392,0.664911372,1.296790865,1.54077478,1.20405841,1.667110211,2.696734359
